proto,subproto,bulk0,bulk1,bulk2,bulk3,client_packet0,client_packet1,server_packet0,server_packet1,client_bulksize_avg,client_bulksize_dev,server_bulksize_avg,server_bulksize_dev,client_packetsize_avg,client_packetsize_dev,server_packetsize_avg,server_packetsize_dev,client_packets_per_bulk,server_packets_per_bulk,client_effeciency,server_efficiency,byte_ratio,payload_ratio,packet_ratio,client_bytes,client_payload,client_packets,client_bulks,server_bytes,server_payload,server_packets,server_bulks,is_tcp
DNS,,32,80,0,0,40,0,88,0,32.0,0.0,80.0,0.0,40.0,0.0,88.0,0.0,1.0,1.0,0.8,0.9090909090909091,0.45454545454545453,0.4,1.0,40,32,1,1,88,80,1,1,0
QUIC,YouTube,2277,2101,111,27,1258,88,1258,797,1194.0,1083.0,1064.0,1037.0,406.0,471.51776212567006,540.0,514.1736088132101,3.0,2.0,0.9802955665024631,0.9851851851851852,1.1277777777777778,1.1221804511278195,1.5,2436,2388,6,2,2160,2128,4,2,0
QUIC,YouTube,3991,5392,0,0,1258,86,1258,1258,3991.0,0.0,5392.0,0.0,806.2,461.721301219686,1086.4,343.2,5.0,5.0,0.9900769039940461,0.9926362297496318,0.7420839469808542,0.7401706231454006,1.0,4031,3991,5,1,5432,5392,5,1,0
TLS,Telegram,205,137,233,169,225,253,157,189,213.0,14.236104336041748,153.0,16.0,126.5,106.97468547901103,96.5,77.3320761392063,2.0,2.0,0.841897233201581,0.7927461139896373,1.9663212435233162,2.088235294117647,1.5,759,639,6,3,386,306,4,2,1
QUIC,Google,1325,2122,1009,117,1258,83,1258,792,1167.0,158.0,1119.5,1002.5,474.8,508.0458247048193,455.8,488.1321132644318,2.5,2.5,0.983150800336984,0.9824484422992541,1.0416849495392717,1.0424296560964716,1.0,2374,2334,5,2,2279,2239,5,2,0
TLS,Github,517,2811,1094,158,537,20,1456,1395,805.5,288.5,1484.5,1326.5,342.2,254.13885968108067,613.8,663.6581650217227,2.5,2.5,0.9415546464056107,0.9674160964483545,0.5575105897686543,0.5426069383630853,1.0,1711,1611,5,2,3069,2969,5,2,1
TLS,,517,152,2588,617,537,71,20,172,1552.5,1035.5,384.5,232.5,641.0,565.6702219491494,173.8,223.2437233160207,2.5,2.5,0.968798751950078,0.8849252013808976,3.6881472957422323,4.037711313394018,1.0,3205,3105,5,2,869,769,5,2,1
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
TLS,Telegram,241,101,329,169,261,349,121,189,278.3333333333333,37.142368739157654,135.0,34.0,159.16666666666666,141.6232286346025,87.5,71.65368099407036,2.0,2.0,0.8743455497382199,0.7714285714285715,2.7285714285714286,3.0925925925925926,1.5,955,835,6,3,350,270,4,2,1
TLS,,517,3233,2649,0,537,20,20,1430,1583.0,1066.0,3233.0,0.0,547.6666666666666,553.6908483581389,828.25,619.2125543785429,3.0,4.0,0.963481436396835,0.975852701479022,0.99185028674917,0.9792762140426848,1.5,3286,3166,6,2,3313,3233,4,1,1
QUIC,Google,2111,2136,144,689,1258,83,120,1258,1127.5,983.5,1412.5,723.5,459.0,486.2768758639465,573.0,450.9917959342498,2.5,2.5,0.9825708061002179,0.9860383944153578,0.8010471204188482,0.7982300884955752,1.0,2295,2255,5,2,2865,2825,5,2,0
QUIC,YouTube,2974,5379,41,0,1258,86,1258,1258,1507.5,1466.5,5379.0,0.0,611.0,541.2459699619019,1083.8,348.40000000000003,2.5,5.0,0.9869067103109657,0.9926185643107585,0.563757150765824,0.5605131065253764,1.0,3055,3015,5,2,5419,5379,5,1,0
QUIC,Google,1327,2122,776,117,1258,85,1258,791,1051.5,275.5,1119.5,1002.5,428.6,475.84308337938467,455.8,487.84727118228307,2.5,2.5,0.9813345776948204,0.9824484422992541,0.9403247038174638,0.9392585975882091,1.0,2143,2103,5,2,2279,2239,5,2,0
QUIC,Google,1587,2453,0,0,1258,88,92,33,1587.0,0.0,2453.0,0.0,537.0,514.9194111703306,358.42857142857144,445.7673503210446,3.0,7.0,0.9851024208566108,0.9776803507373456,0.6420884814667198,0.6469629025682837,0.42857142857142855,1611,1587,3,1,2509,2453,7,1,0
DNS,,57,139,56,143,65,64,147,151,56.0,1.0954451150103321,133.4,15.304901175767194,64.0,1.0954451150103321,141.4,15.304901175767194,1.0,1.0,0.875,0.9434229137199435,0.4526166902404526,0.4197901049475262,1.0,320,280,5,5,707,667,5,5,0
TLS,Telegram,205,193,201,169,225,221,213,189,191.66666666666666,16.110727964792765,181.0,12.0,115.83333333333333,96.50805953678457,110.5,90.89691963977657,2.0,2.0,0.8273381294964028,0.8190045248868778,1.5723981900452488,1.5883977900552486,1.5,695,575,6,3,442,362,4,2,1
QUIC,Google,2435,2157,145,0,1258,88,796,1258,1290.0,1145.0,2157.0,0.0,524.0,542.6376323109189,439.4,501.7818649572741,2.5,5.0,0.9847328244274809,0.9817933545744196,1.192535275375512,1.196105702364395,1.0,2620,2580,5,2,2197,2157,5,1,0
TLS,AmazonAWS,517,234,579,146,537,84,20,254,548.0,31.0,190.0,44.0,294.0,199.04396499266187,83.33333333333333,93.09970760188003,2.0,3.0,0.9319727891156463,0.76,2.352,2.8842105263157896,0.6666666666666666,1176,1096,4,2,500,380,6,2,1
TLS,,517,150,1283,66,537,71,20,170,900.0,383.0,108.0,42.0,470.0,433.9873270039115,56.0,56.39148871948674,2.0,3.0,0.9574468085106383,0.6428571428571429,5.595238095238095,8.333333333333334,0.6666666666666666,1880,1800,4,2,336,216,6,2,1
TLS,Google,517,4697,166,0,537,32,20,1450,341.5,175.5,4697.0,0.0,159.0,192.23319172296962,959.4,614.4895768033824,2.5,5.0,0.8591194968553459,0.979153637690223,0.1657285803627267,0.14541196508409623,1.0,795,683,5,2,4797,4697,5,1,1
QUIC,Google,1328,2128,779,117,1258,86,1258,792,1053.5,274.5,1122.5,1005.5,429.4,476.00697473881627,457.0,487.2527065086453,2.5,2.5,0.9813693525850024,0.9824945295404814,0.9396061269146608,0.9385300668151447,1.0,2147,2107,5,2,2285,2245,5,2,0
DNS,,57,139,57,139,65,65,147,147,62.4,11.80847153530041,147.4,12.924395537122809,70.4,11.80847153530041,155.4,12.924395537122809,1.0,1.0,0.8863636363636364,0.9485199485199485,0.45302445302445304,0.4233378561736771,1.0,352,312,5,5,777,737,5,5,0
QUIC,Cloudflare,1881,2400,136,101,1258,83,1208,1208,1008.5,872.5,1250.5,1149.5,411.4,463.44561709007456,508.2,571.4824231767763,2.5,2.5,0.9805542051531356,0.9842581660763479,0.8095238095238095,0.8064774090363854,1.0,2057,2017,5,2,2541,2501,5,2,0
QUIC,Google,1330,2129,921,117,1258,88,1258,801,1125.5,204.5,1123.0,1006.0,458.2,493.7150595232031,457.2,489.67965038379936,2.5,2.5,0.9825403753819293,0.9825021872265967,1.0021872265966754,1.002226179875334,1.0,2291,2251,5,2,2286,2246,5,2,0
TLS,,517,3233,2649,258,537,20,20,1430,1583.0,1066.0,1745.5,1487.5,653.2,548.6935027863917,718.2,595.9726168206053,2.5,2.5,0.9693815064298836,0.9721526037315511,0.909495962127541,0.9069034660555715,1.0,3266,3166,5,2,3591,3491,5,2,1
DNS,YouTube,33,110,0,0,41,0,118,0,33.0,0.0,110.0,0.0,41.0,0.0,118.0,0.0,1.0,1.0,0.8048780487804879,0.9322033898305084,0.3474576271186441,0.3,1.0,41,33,1,1,118,110,1,1,0
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
DNS,,56,143,57,139,64,65,151,147,56.5,0.5,141.0,2.0,64.5,0.5,149.0,2.0,1.0,1.0,0.875968992248062,0.9463087248322147,0.43288590604026844,0.40070921985815605,1.0,129,113,2,2,298,282,2,2,0
DNS,Google,35,51,57,139,43,65,59,147,46.0,11.0,95.0,44.0,54.0,11.0,103.0,44.0,1.0,1.0,0.8518518518518519,0.9223300970873787,0.5242718446601942,0.4842105263157895,1.0,108,92,2,2,206,190,2,2,0
DNS,,57,139,57,139,65,65,147,147,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,130,114,2,2,294,278,2,2,0
TLS,Telegram,289,197,233,169,309,253,217,189,273.0,28.472208672083497,183.0,14.0,156.5,137.97674924904317,111.5,92.03396112305501,2.0,2.0,0.8722044728434505,0.820627802690583,2.1053811659192827,2.237704918032787,1.5,939,819,6,3,446,366,4,2,1
TLS,,530,4562,2671,0,550,20,20,1480,1600.5,1070.5,4562.0,0.0,660.2,557.9105304616503,932.4,673.1352315842635,2.5,5.0,0.9697061496516207,0.9785499785499786,0.7080652080652081,0.7016659359929855,1.0,3301,3201,5,2,4662,4562,5,1,1
DNS,,57,139,86,173,65,94,147,181,66.0,14.165686240583852,151.33333333333334,15.369522511198006,74.0,14.165686240583852,159.33333333333334,15.369522511198006,1.0,1.0,0.8918918918918919,0.9497907949790795,0.46443514644351463,0.43612334801762115,1.0,222,198,3,3,478,454,3,3,0
TLS,Github,517,2817,1168,695,537,20,1456,1401,842.5,325.5,1756.0,1061.0,357.0,429.50110593571236,722.4,600.5462846442396,2.5,2.5,0.9439775910364145,0.9723145071982281,0.4941860465116279,0.4797835990888383,1.0,1785,1685,5,2,3612,3512,5,2,1
QUIC,Google,1323,2122,641,146,1258,81,790,1258,982.0,341.0,1134.0,988.0,499.0,473.47808819416343,386.0,471.6548879565793,2.0,3.0,0.9839679358717435,0.9792746113989638,0.8618307426597582,0.8659611992945326,0.6666666666666666,1996,1964,4,2,2316,2268,6,2,0
TLS,Teams,517,5985,1697,0,537,20,1480,1480,1107.0,590.0,5985.0,0.0,462.8,528.2603146177082,1217.0,526.0,2.5,5.0,0.9567847882454624,0.9835661462612982,0.38027937551355795,0.3699248120300752,1.0,2314,2214,5,2,6085,5985,5,1,1
TLS,,517,3233,2649,0,537,20,20,1430,1583.0,1066.0,3233.0,0.0,547.6666666666666,553.6908483581389,828.25,619.2125543785429,3.0,4.0,0.963481436396835,0.975852701479022,0.99185028674917,0.9792762140426848,1.5,3286,3166,6,2,3313,3233,4,1,1
TLS,Telegram,141,105,169,169,161,189,125,189,138.33333333333334,26.195843605851334,137.0,32.0,89.16666666666667,71.60404240606034,88.5,72.1404879384663,2.0,2.0,0.7757009345794392,0.7740112994350282,1.5112994350282485,1.5145985401459854,1.5,535,415,6,3,354,274,4,2,1
QUIC,Google,1329,2121,1008,146,1258,87,796,1258,1168.5,160.5,1133.5,987.5,592.25,504.6555136922612,385.8333333333333,473.23616960479916,2.0,3.0,0.986492190797805,0.9792656587473002,1.0233261339092872,1.030877812086458,0.6666666666666666,2369,2337,4,2,2315,2267,6,2,0
TLS,Telegram,229,137,265,169,249,285,157,189,215.66666666666666,46.68571040003092,153.0,16.0,127.83333333333333,112.77324840384603,96.5,77.3320761392063,2.0,2.0,0.8435462842242504,0.7927461139896373,1.9870466321243523,2.1143790849673203,1.5,767,647,6,3,386,306,4,2,1
DNS,,56,143,45,61,64,53,151,69,53.0,4.774934554525329,131.0,37.2451339103513,61.0,4.774934554525329,139.0,37.2451339103513,1.0,1.0,0.8688524590163934,0.9424460431654677,0.43884892086330934,0.40458015267175573,1.0,305,265,5,5,695,655,5,5,0
QUIC,GoogleServices,2297,2136,112,1277,1258,87,1258,787,1204.5,1092.5,1706.5,429.5,489.8,520.0843777696077,690.6,531.8468200525411,2.5,2.5,0.9836668027766435,0.9884158702577469,0.7092383434694468,0.7058306475241722,1.0,2449,2409,5,2,3453,3413,5,2,0
TLS,Cybersec,197,5398,126,51,217,20,20,1480,161.5,35.5,2724.5,2673.5,100.75,84.56173780144303,928.1666666666666,631.84661025354,2.0,3.0,0.8014888337468983,0.9784521458071467,0.07236487699766565,0.05927693154707286,0.6666666666666666,403,323,4,2,5569,5449,6,2,1
TLS,Cybersec,232,3169,126,51,252,20,20,1480,319.3333333333333,203.12448290532473,1189.6666666666667,1404.8775351926192,259.5,223.75153630757487,614.8333333333334,622.7148669781022,1.3333333333333333,2.0,0.9229287090558767,0.9674708593114665,0.2813770669558146,0.26842252731857663,0.6666666666666666,1038,958,4,3,3689,3569,6,3,1
TLS,Microsoft365,517,4094,1697,0,537,32,20,1480,1107.0,590.0,4094.0,0.0,391.0,508.25715276160486,1043.5,602.3427180600759,3.0,4.0,0.9437340153452686,0.9808337326305702,0.562050790608529,0.5407914020517831,1.5,2346,2214,6,2,4174,4094,4,1,1
TLS,Telegram,353,133,249,169,373,269,153,189,235.66666666666666,101.68360514633396,151.0,18.0,137.83333333333334,138.0379376194176,95.5,76.56533158029161,2.0,2.0,0.8548972188633616,0.7905759162303665,2.1649214659685865,2.3410596026490067,1.5,827,707,6,3,382,302,4,2,1
TLS,,517,3233,2649,258,537,20,20,1430,1583.0,1066.0,1745.5,1487.5,653.2,548.6935027863917,718.2,595.9726168206053,2.5,2.5,0.9693815064298836,0.9721526037315511,0.909495962127541,0.9069034660555715,1.0,3266,3166,5,2,3591,3491,5,2,1
TLS,Cybersec,197,5398,126,51,217,20,20,1480,176.0,35.505868059613285,2724.5,2673.5,152.0,82.17968118701849,928.1666666666666,631.84661025354,1.3333333333333333,3.0,0.868421052631579,0.9784521458071467,0.10917579457712336,0.09689851348871352,0.6666666666666666,608,528,4,3,5569,5449,6,2,1
TLS,Microsoft,517,5351,158,51,537,20,1480,1480,730.0,574.10161702147,2701.0,2650.0,458.0,531.4617577963629,1100.4,548.4380001422221,1.6666666666666667,2.5,0.9563318777292577,0.9818247909850963,0.4162122864412941,0.40540540540540543,1.0,2290,2190,5,3,5502,5402,5,2,1
Unknown,,75,75,13,13,95,33,95,33,44.0,31.0,44.0,31.0,42.0,31.056400306539068,49.333333333333336,32.72443871006635,2.0,1.5,0.5238095238095238,0.5945945945945946,1.135135135135135,1.0,1.3333333333333333,168,88,4,2,148,88,3,2,1
DNS,,56,143,112,286,64,64,151,151,84.0,28.0,214.5,71.5,64.0,0.0,151.0,0.0,1.5,1.5,0.875,0.9470198675496688,0.423841059602649,0.3916083916083916,1.0,192,168,3,2,453,429,3,2,0
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
TLS,Telegram,173,193,329,169,193,349,213,189,239.66666666666666,65.67258856546535,181.0,12.0,139.83333333333334,128.51642783015026,110.5,90.89691963977657,2.0,2.0,0.8569725864123957,0.8190045248868778,1.8981900452488687,1.9861878453038675,1.5,839,719,6,3,442,362,4,2,1
DNS,,114,139,0,0,65,65,147,0,114.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,2.0,1.0,0.8769230769230769,0.9455782312925171,0.8843537414965986,0.8201438848920863,2.0,130,114,2,1,147,139,1,1,0
DNS,,57,139,56,143,65,64,147,151,56.6,0.4898979485566356,140.6,1.9595917942265424,64.6,0.4898979485566356,148.6,1.9595917942265424,1.0,1.0,0.8761609907120743,0.946164199192463,0.4347240915208614,0.40256045519203415,1.0,323,283,5,5,743,703,5,5,0
QUIC,Google,1328,2121,1037,25,1258,86,1258,93,1182.5,145.5,1073.0,1048.0,402.1666666666667,489.9766717802888,544.5,509.1210563313994,3.0,2.0,0.9801077496891836,0.9853076216712581,1.1078971533516988,1.1020503261882573,1.5,2413,2365,6,2,2178,2146,4,2,0
TLS,Cybersec,197,5398,126,51,217,20,20,1480,161.5,35.5,2724.5,2673.5,100.75,84.56173780144303,928.1666666666666,631.84661025354,2.0,3.0,0.8014888337468983,0.9784521458071467,0.07236487699766565,0.05927693154707286,0.6666666666666666,403,323,4,2,5569,5449,6,2,1
DNS,,57,139,41,234,65,49,147,242,51.0,7.014271166700073,159.0,37.52865571799768,59.0,7.014271166700073,167.0,37.52865571799768,1.0,1.0,0.864406779661017,0.9520958083832335,0.3532934131736527,0.32075471698113206,1.0,295,255,5,5,835,795,5,5,0
QUIC,Google,1326,2121,873,117,1258,84,1258,800,1099.5,226.5,1119.0,1002.0,447.8,487.6418357770383,455.6,490.58438621709115,2.5,2.5,0.9821348816435909,0.9824407374890255,0.9828797190517998,0.982573726541555,1.0,2239,2199,5,2,2278,2238,5,2,0
TLS,,530,4562,2671,0,550,20,20,1480,1600.5,1070.5,4562.0,0.0,660.2,557.9105304616503,932.4,673.1352315842635,2.5,5.0,0.9697061496516207,0.9785499785499786,0.7080652080652081,0.7016659359929855,1.0,3301,3201,5,2,4662,4562,5,1,1
QUIC,GoogleServices,1754,2130,111,27,1258,85,790,1258,632.6666666666666,793.5415693095241,1134.3333333333333,862.1694857870012,387.6,456.87792680321076,688.6,533.0649491384704,1.6666666666666667,1.6666666666666667,0.9793601651186791,0.98838222480395,0.5628812082486204,0.5577431677931237,1.0,1938,1898,5,3,3443,3403,5,3,0
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
DNS,,56,143,37,157,64,45,151,165,51.5,8.381527307120106,145.5,6.837397165588672,59.5,8.381527307120106,153.5,6.837397165588672,1.0,1.0,0.865546218487395,0.9478827361563518,0.38762214983713356,0.3539518900343643,1.0,238,206,4,4,614,582,4,4,0
QUIC,Google,1324,2121,1008,117,1258,82,1258,798,1166.0,158.0,1119.0,1002.0,474.4,508.3528695699475,455.6,490.0043265115116,2.5,2.5,0.9831365935919055,0.9824407374890255,1.04126426690079,1.0420017873100984,1.0,2372,2332,5,2,2278,2238,5,2,0
QUIC,Google,2579,4972,1457,0,1258,87,1258,1258,2018.0,561.0,4972.0,0.0,680.6666666666666,578.5175499114573,1251.0,12.12435565298214,3.0,4.0,0.9882468168462292,0.9936051159072742,0.8161470823341327,0.8117457763475463,1.5,4084,4036,6,2,5004,4972,4,1,0
DNS,,41,57,57,139,49,65,65,147,53.4,6.216108107168021,124.2,33.64758535170094,61.4,6.216108107168021,132.2,33.64758535170094,1.0,1.0,0.8697068403908795,0.9394856278366112,0.46444780635400906,0.42995169082125606,1.0,307,267,5,5,661,621,5,5,0
TLS,AmazonAWS,178,4390,126,258,198,20,20,1480,152.0,26.0,2324.0,2066.0,96.0,78.19207120929845,794.6666666666666,690.50866918687,2.0,3.0,0.7916666666666666,0.9748322147651006,0.08053691275167785,0.06540447504302926,0.6666666666666666,384,304,4,2,4768,4648,6,2,1
TLS,,170,4958,126,274,190,20,20,1480,159.33333333333334,24.073960113690383,2616.0,2342.0,139.5,72.07461411620599,892.0,611.2359064496566,1.3333333333333333,3.0,0.8566308243727598,0.9775784753363229,0.10426008968609865,0.09136085626911315,0.6666666666666666,558,478,4,3,5352,5232,6,2,1
TLS,Telegram,145,193,281,169,165,301,213,189,219.66666666666666,56.31656555184767,181.0,12.0,129.83333333333334,116.8295291820047,110.5,90.89691963977657,2.0,2.0,0.8459563543003851,0.8190045248868778,1.762443438914027,1.8204419889502763,1.5,779,659,6,3,442,362,4,2,1
TLS,Telegram,213,113,137,169,233,157,133,189,151.66666666666666,45.29410067056807,141.0,28.0,95.83333333333333,82.31933079309029,90.5,73.2273855876338,2.0,2.0,0.7913043478260869,0.7790055248618785,1.5883977900552486,1.6134751773049645,1.5,575,455,6,3,362,282,4,2,1
TLS,Telegram,165,109,153,169,185,173,129,189,173.0,20.396078054371138,139.0,30.0,106.5,87.69407049510247,89.5,72.66532873386042,2.0,2.0,0.812206572769953,0.776536312849162,1.7849162011173185,1.8669064748201438,1.5,639,519,6,3,358,278,4,2,1
TLS,Telegram,245,97,185,169,265,205,117,189,226.33333333333334,29.272664533466866,133.0,36.0,133.16666666666666,115.04407367999835,86.5,71.20568797504873,2.0,2.0,0.8498122653316645,0.7687861271676301,2.3092485549132946,2.5526315789473686,1.5,799,679,6,3,346,266,4,2,1
TLS,Azure,227,6202,158,51,247,20,1480,1480,192.5,34.5,3126.5,3075.5,116.25,99.29344137454397,1062.1666666666667,597.6867676485922,2.0,3.0,0.8279569892473119,0.9811705633139809,0.07296406715832418,0.0615704461858308,0.6666666666666666,465,385,4,2,6373,6253,6,2,1
TLS,Telegram,253,189,137,169,273,157,209,189,175.66666666666666,54.68292441175968,179.0,10.0,107.83333333333333,95.96773184542582,109.5,89.7788950700553,2.0,2.0,0.8145285935085008,0.817351598173516,1.4771689497716896,1.4720670391061452,1.5,647,527,6,3,438,358,4,2,1
TLS,Telegram,181,137,249,169,201,269,157,189,210.33333333333334,28.5345794120436,153.0,16.0,125.16666666666667,107.08472761738197,96.5,77.3320761392063,2.0,2.0,0.8402130492676432,0.7927461139896373,1.9455958549222798,2.0620915032679736,1.5,751,631,6,3,386,306,4,2,1
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
QUIC,Google,1329,1878,1650,118,1258,87,1258,636,1489.5,160.5,998.0,880.0,504.5,537.7740386692785,507.0,492.44796679446245,3.0,2.0,0.9841427155599604,0.9842209072978304,1.492603550295858,1.4924849699398797,1.5,3027,2979,6,2,2028,1996,4,2,0
TLS,Cybersec,197,5398,126,51,217,20,20,1480,161.5,35.5,2724.5,2673.5,100.75,84.56173780144303,928.1666666666666,631.84661025354,2.0,3.0,0.8014888337468983,0.9784521458071467,0.07236487699766565,0.05927693154707286,0.6666666666666666,403,323,4,2,5569,5449,6,2,1
TLS,Telegram,285,141,121,169,305,141,161,189,186.33333333333334,70.98043548909955,155.0,14.0,113.16666666666667,105.82598399679017,97.5,78.1296998586325,2.0,2.0,0.8232695139911634,0.7948717948717948,1.741025641025641,1.803225806451613,1.5,679,559,6,3,390,310,4,2,1
QUIC,YouTube,2974,5387,41,0,1258,86,1258,1258,1507.5,1466.5,5387.0,0.0,611.0,541.2459699619019,1085.4,345.2,2.5,5.0,0.9869067103109657,0.9926294453657638,0.5629261101897918,0.5596807128271766,1.0,3055,3015,5,2,5427,5387,5,1,0
DNS,,56,143,0,0,64,0,151,0,56.0,0.0,143.0,0.0,64.0,0.0,151.0,0.0,1.0,1.0,0.875,0.9470198675496688,0.423841059602649,0.3916083916083916,1.0,64,56,1,1,151,143,1,1,0
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
TLS,Google,517,4919,156,0,537,20,20,1440,336.5,180.5,4919.0,0.0,188.25,204.09357535209188,839.8333333333334,626.9078658161997,2.0,6.0,0.8937583001328021,0.9761857511410994,0.1494344115896011,0.13681642610286643,0.6666666666666666,753,673,4,2,5039,4919,6,1,1
TLS,,517,3233,2649,258,537,20,20,1430,1583.0,1066.0,1745.5,1487.5,653.2,548.6935027863917,718.2,595.9726168206053,2.5,2.5,0.9693815064298836,0.9721526037315511,0.909495962127541,0.9069034660555715,1.0,3266,3166,5,2,3591,3491,5,2,1
QUIC,YouTube,2971,5389,41,0,1258,84,1258,1258,1506.0,1465.0,5389.0,0.0,610.4,541.7093685732231,1085.8,344.40000000000003,2.5,5.0,0.9868938401048493,0.9926321606188985,0.5621661447780438,0.5589163110038968,1.0,3052,3012,5,2,5429,5389,5,1,0
QUIC,YouTube,1328,2109,2371,0,1258,86,1258,81,1849.5,521.5,2109.0,0.0,536.4285714285714,552.3018991051017,711.0,484.07919462280825,3.5,3.0,0.98508655126498,0.9887482419127989,1.7604313173933428,1.7539118065433854,2.3333333333333335,3755,3699,7,2,2133,2109,3,1,0
QUIC,Google,1329,2115,989,117,1258,87,1258,791,1159.0,170.0,1116.0,999.0,471.6,504.0982443928961,454.4,488.8838716914274,2.5,2.5,0.9830364715860899,0.9823943661971831,1.0378521126760563,1.0385304659498207,1.0,2358,2318,5,2,2272,2232,5,2,0
DNS,,57,139,0,0,65,0,147,0,57.0,0.0,139.0,0.0,65.0,0.0,147.0,0.0,1.0,1.0,0.8769230769230769,0.9455782312925171,0.4421768707482993,0.41007194244604317,1.0,65,57,1,1,147,139,1,1,0
